"Config"	"Rep"	"topology"	"ModelRep"	"repID"	"B"	"Occp.Time"
3	8	"3 8"	7	"3 8 7"	-0.053	8
3	8	"3 8"	7	"3 8 7"	-0.058	13
3	8	"3 8"	7	"3 8 7"	-0.063	7
3	8	"3 8"	7	"3 8 7"	-0.068	13
3	8	"3 8"	7	"3 8 7"	-0.073	13
3	8	"3 8"	7	"3 8 7"	-0.078	13
3	8	"3 8"	8	"3 8 8"	-0.003	3
3	8	"3 8"	8	"3 8 8"	-0.008	3
3	8	"3 8"	8	"3 8 8"	-0.013	5
3	8	"3 8"	8	"3 8 8"	-0.018	7
3	8	"3 8"	8	"3 8 8"	-0.023	6
3	8	"3 8"	8	"3 8 8"	-0.028	7
3	8	"3 8"	8	"3 8 8"	-0.033	8
3	8	"3 8"	8	"3 8 8"	-0.038	12
3	8	"3 8"	8	"3 8 8"	-0.043	7
3	8	"3 8"	8	"3 8 8"	-0.048	8
3	8	"3 8"	8	"3 8 8"	-0.053	9
3	8	"3 8"	8	"3 8 8"	-0.058	10
3	8	"3 8"	8	"3 8 8"	-0.063	11
3	8	"3 8"	8	"3 8 8"	-0.068	16
3	8	"3 8"	8	"3 8 8"	-0.073	10
3	8	"3 8"	8	"3 8 8"	-0.078	15
3	8	"3 8"	9	"3 8 9"	-0.003	3
3	8	"3 8"	9	"3 8 9"	-0.008	6
3	8	"3 8"	9	"3 8 9"	-0.013	4
3	8	"3 8"	9	"3 8 9"	-0.018	5
3	8	"3 8"	9	"3 8 9"	-0.023	5
3	8	"3 8"	9	"3 8 9"	-0.028	7
3	8	"3 8"	9	"3 8 9"	-0.033	7
3	8	"3 8"	9	"3 8 9"	-0.038	11
3	8	"3 8"	9	"3 8 9"	-0.043	11
3	8	"3 8"	9	"3 8 9"	-0.048	11
3	8	"3 8"	9	"3 8 9"	-0.053	7
3	8	"3 8"	9	"3 8 9"	-0.058	12
3	8	"3 8"	9	"3 8 9"	-0.063	11
3	8	"3 8"	9	"3 8 9"	-0.068	11
3	8	"3 8"	9	"3 8 9"	-0.073	10
3	8	"3 8"	9	"3 8 9"	-0.078	9
3	8	"3 8"	10	"3 8 10"	-0.003	3
3	8	"3 8"	10	"3 8 10"	-0.008	5
3	8	"3 8"	10	"3 8 10"	-0.013	5
3	8	"3 8"	10	"3 8 10"	-0.018	5
3	8	"3 8"	10	"3 8 10"	-0.023	7
3	8	"3 8"	10	"3 8 10"	-0.028	6
3	8	"3 8"	10	"3 8 10"	-0.033	8
3	8	"3 8"	10	"3 8 10"	-0.038	9
3	8	"3 8"	10	"3 8 10"	-0.043	10
3	8	"3 8"	10	"3 8 10"	-0.048	10
3	8	"3 8"	10	"3 8 10"	-0.053	10
3	8	"3 8"	10	"3 8 10"	-0.058	8
3	8	"3 8"	10	"3 8 10"	-0.063	13
3	8	"3 8"	10	"3 8 10"	-0.068	18
3	8	"3 8"	10	"3 8 10"	-0.073	15
3	8	"3 8"	10	"3 8 10"	-0.078	10
3	8	"3 8"	11	"3 8 11"	-0.003	3
3	8	"3 8"	11	"3 8 11"	-0.008	3
3	8	"3 8"	11	"3 8 11"	-0.013	3
3	8	"3 8"	11	"3 8 11"	-0.018	4
3	8	"3 8"	11	"3 8 11"	-0.023	8
3	8	"3 8"	11	"3 8 11"	-0.028	8
3	8	"3 8"	11	"3 8 11"	-0.033	6
3	8	"3 8"	11	"3 8 11"	-0.038	6
3	8	"3 8"	11	"3 8 11"	-0.043	9
3	8	"3 8"	11	"3 8 11"	-0.048	10
3	8	"3 8"	11	"3 8 11"	-0.053	9
3	8	"3 8"	11	"3 8 11"	-0.058	8
3	8	"3 8"	11	"3 8 11"	-0.063	10
3	8	"3 8"	11	"3 8 11"	-0.068	8
3	8	"3 8"	11	"3 8 11"	-0.073	10
3	8	"3 8"	11	"3 8 11"	-0.078	12
3	8	"3 8"	12	"3 8 12"	-0.003	3
3	8	"3 8"	12	"3 8 12"	-0.008	4
3	8	"3 8"	12	"3 8 12"	-0.013	4
3	8	"3 8"	12	"3 8 12"	-0.018	6
3	8	"3 8"	12	"3 8 12"	-0.023	5
3	8	"3 8"	12	"3 8 12"	-0.028	6
3	8	"3 8"	12	"3 8 12"	-0.033	6
3	8	"3 8"	12	"3 8 12"	-0.038	10
3	8	"3 8"	12	"3 8 12"	-0.043	11
3	8	"3 8"	12	"3 8 12"	-0.048	10
3	8	"3 8"	12	"3 8 12"	-0.053	9
3	8	"3 8"	12	"3 8 12"	-0.058	12
3	8	"3 8"	12	"3 8 12"	-0.063	8
3	8	"3 8"	12	"3 8 12"	-0.068	9
3	8	"3 8"	12	"3 8 12"	-0.073	14
3	8	"3 8"	12	"3 8 12"	-0.078	11
3	8	"3 8"	13	"3 8 13"	-0.003	3
3	8	"3 8"	13	"3 8 13"	-0.008	3
3	8	"3 8"	13	"3 8 13"	-0.013	4
3	8	"3 8"	13	"3 8 13"	-0.018	3
3	8	"3 8"	13	"3 8 13"	-0.023	6
3	8	"3 8"	13	"3 8 13"	-0.028	6
3	8	"3 8"	13	"3 8 13"	-0.033	10
3	8	"3 8"	13	"3 8 13"	-0.038	5
3	8	"3 8"	13	"3 8 13"	-0.043	7
3	8	"3 8"	13	"3 8 13"	-0.048	11
3	8	"3 8"	13	"3 8 13"	-0.053	13
3	8	"3 8"	13	"3 8 13"	-0.058	13
3	8	"3 8"	13	"3 8 13"	-0.063	9
3	8	"3 8"	13	"3 8 13"	-0.068	15
3	8	"3 8"	13	"3 8 13"	-0.073	13
3	8	"3 8"	13	"3 8 13"	-0.078	14
3	8	"3 8"	14	"3 8 14"	-0.003	3
3	8	"3 8"	14	"3 8 14"	-0.008	4
3	8	"3 8"	14	"3 8 14"	-0.013	4
3	8	"3 8"	14	"3 8 14"	-0.018	4
3	8	"3 8"	14	"3 8 14"	-0.023	4
3	8	"3 8"	14	"3 8 14"	-0.028	7
3	8	"3 8"	14	"3 8 14"	-0.033	7
3	8	"3 8"	14	"3 8 14"	-0.038	8
3	8	"3 8"	14	"3 8 14"	-0.043	6
3	8	"3 8"	14	"3 8 14"	-0.048	11
3	8	"3 8"	14	"3 8 14"	-0.053	8
3	8	"3 8"	14	"3 8 14"	-0.058	8
3	8	"3 8"	14	"3 8 14"	-0.063	13
3	8	"3 8"	14	"3 8 14"	-0.068	9
3	8	"3 8"	14	"3 8 14"	-0.073	12
3	8	"3 8"	14	"3 8 14"	-0.078	14
3	8	"3 8"	15	"3 8 15"	-0.003	3
3	8	"3 8"	15	"3 8 15"	-0.008	4
3	8	"3 8"	15	"3 8 15"	-0.013	5
3	8	"3 8"	15	"3 8 15"	-0.018	5
3	8	"3 8"	15	"3 8 15"	-0.023	6
3	8	"3 8"	15	"3 8 15"	-0.028	4
3	8	"3 8"	15	"3 8 15"	-0.033	7
3	8	"3 8"	15	"3 8 15"	-0.038	8
3	8	"3 8"	15	"3 8 15"	-0.043	8
3	8	"3 8"	15	"3 8 15"	-0.048	9
3	8	"3 8"	15	"3 8 15"	-0.053	9
3	8	"3 8"	15	"3 8 15"	-0.058	5
3	8	"3 8"	15	"3 8 15"	-0.063	12
3	8	"3 8"	15	"3 8 15"	-0.068	8
3	8	"3 8"	15	"3 8 15"	-0.073	14
3	8	"3 8"	15	"3 8 15"	-0.078	15
3	8	"3 8"	16	"3 8 16"	-0.003	3
3	8	"3 8"	16	"3 8 16"	-0.008	3
3	8	"3 8"	16	"3 8 16"	-0.013	6
3	8	"3 8"	16	"3 8 16"	-0.018	5
3	8	"3 8"	16	"3 8 16"	-0.023	6
3	8	"3 8"	16	"3 8 16"	-0.028	7
3	8	"3 8"	16	"3 8 16"	-0.033	6
3	8	"3 8"	16	"3 8 16"	-0.038	6
3	8	"3 8"	16	"3 8 16"	-0.043	8
3	8	"3 8"	16	"3 8 16"	-0.048	9
3	8	"3 8"	16	"3 8 16"	-0.053	10
3	8	"3 8"	16	"3 8 16"	-0.058	11
3	8	"3 8"	16	"3 8 16"	-0.063	6
3	8	"3 8"	16	"3 8 16"	-0.068	12
3	8	"3 8"	16	"3 8 16"	-0.073	14
3	8	"3 8"	16	"3 8 16"	-0.078	12
3	8	"3 8"	17	"3 8 17"	-0.003	3
3	8	"3 8"	17	"3 8 17"	-0.008	4
3	8	"3 8"	17	"3 8 17"	-0.013	4
3	8	"3 8"	17	"3 8 17"	-0.018	5
3	8	"3 8"	17	"3 8 17"	-0.023	6
3	8	"3 8"	17	"3 8 17"	-0.028	6
3	8	"3 8"	17	"3 8 17"	-0.033	7
3	8	"3 8"	17	"3 8 17"	-0.038	7
3	8	"3 8"	17	"3 8 17"	-0.043	6
3	8	"3 8"	17	"3 8 17"	-0.048	10
3	8	"3 8"	17	"3 8 17"	-0.053	9
3	8	"3 8"	17	"3 8 17"	-0.058	6
3	8	"3 8"	17	"3 8 17"	-0.063	12
3	8	"3 8"	17	"3 8 17"	-0.068	13
3	8	"3 8"	17	"3 8 17"	-0.073	11
3	8	"3 8"	17	"3 8 17"	-0.078	7
3	8	"3 8"	18	"3 8 18"	-0.003	3
3	8	"3 8"	18	"3 8 18"	-0.008	4
3	8	"3 8"	18	"3 8 18"	-0.013	5
3	8	"3 8"	18	"3 8 18"	-0.018	5
3	8	"3 8"	18	"3 8 18"	-0.023	8
3	8	"3 8"	18	"3 8 18"	-0.028	9
3	8	"3 8"	18	"3 8 18"	-0.033	8
3	8	"3 8"	18	"3 8 18"	-0.038	11
3	8	"3 8"	18	"3 8 18"	-0.043	9
3	8	"3 8"	18	"3 8 18"	-0.048	7
3	8	"3 8"	18	"3 8 18"	-0.053	13
3	8	"3 8"	18	"3 8 18"	-0.058	11
3	8	"3 8"	18	"3 8 18"	-0.063	12
3	8	"3 8"	18	"3 8 18"	-0.068	14
3	8	"3 8"	18	"3 8 18"	-0.073	16
3	8	"3 8"	18	"3 8 18"	-0.078	17
3	8	"3 8"	19	"3 8 19"	-0.003	4
3	8	"3 8"	19	"3 8 19"	-0.008	5
3	8	"3 8"	19	"3 8 19"	-0.013	6
3	8	"3 8"	19	"3 8 19"	-0.018	5
3	8	"3 8"	19	"3 8 19"	-0.023	6
3	8	"3 8"	19	"3 8 19"	-0.028	7
3	8	"3 8"	19	"3 8 19"	-0.033	12
3	8	"3 8"	19	"3 8 19"	-0.038	12
3	8	"3 8"	19	"3 8 19"	-0.043	13
3	8	"3 8"	19	"3 8 19"	-0.048	14
3	8	"3 8"	19	"3 8 19"	-0.053	12
3	8	"3 8"	19	"3 8 19"	-0.058	16
3	8	"3 8"	19	"3 8 19"	-0.063	15
3	8	"3 8"	19	"3 8 19"	-0.068	14
3	8	"3 8"	19	"3 8 19"	-0.073	13
3	8	"3 8"	19	"3 8 19"	-0.078	12
3	8	"3 8"	20	"3 8 20"	-0.003	3
3	8	"3 8"	20	"3 8 20"	-0.008	3
3	8	"3 8"	20	"3 8 20"	-0.013	4
3	8	"3 8"	20	"3 8 20"	-0.018	5
3	8	"3 8"	20	"3 8 20"	-0.023	9
3	8	"3 8"	20	"3 8 20"	-0.028	7
3	8	"3 8"	20	"3 8 20"	-0.033	9
3	8	"3 8"	20	"3 8 20"	-0.038	13
3	8	"3 8"	20	"3 8 20"	-0.043	13
3	8	"3 8"	20	"3 8 20"	-0.048	10
3	8	"3 8"	20	"3 8 20"	-0.053	16
3	8	"3 8"	20	"3 8 20"	-0.058	9
3	8	"3 8"	20	"3 8 20"	-0.063	14
3	8	"3 8"	20	"3 8 20"	-0.068	10
3	8	"3 8"	20	"3 8 20"	-0.073	12
3	8	"3 8"	20	"3 8 20"	-0.078	15
3	8	"3 8"	21	"3 8 21"	-0.003	3
3	8	"3 8"	21	"3 8 21"	-0.008	4
3	8	"3 8"	21	"3 8 21"	-0.013	4
3	8	"3 8"	21	"3 8 21"	-0.018	4
3	8	"3 8"	21	"3 8 21"	-0.023	5
3	8	"3 8"	21	"3 8 21"	-0.028	6
3	8	"3 8"	21	"3 8 21"	-0.033	7
3	8	"3 8"	21	"3 8 21"	-0.038	6
3	8	"3 8"	21	"3 8 21"	-0.043	6
3	8	"3 8"	21	"3 8 21"	-0.048	5
3	8	"3 8"	21	"3 8 21"	-0.053	12
3	8	"3 8"	21	"3 8 21"	-0.058	12
3	8	"3 8"	21	"3 8 21"	-0.063	13
3	8	"3 8"	21	"3 8 21"	-0.068	8
3	8	"3 8"	21	"3 8 21"	-0.073	12
3	8	"3 8"	21	"3 8 21"	-0.078	11
3	8	"3 8"	22	"3 8 22"	-0.003	3
3	8	"3 8"	22	"3 8 22"	-0.008	4
3	8	"3 8"	22	"3 8 22"	-0.013	4
3	8	"3 8"	22	"3 8 22"	-0.018	6
3	8	"3 8"	22	"3 8 22"	-0.023	7
3	8	"3 8"	22	"3 8 22"	-0.028	4
3	8	"3 8"	22	"3 8 22"	-0.033	6
3	8	"3 8"	22	"3 8 22"	-0.038	8
3	8	"3 8"	22	"3 8 22"	-0.043	8
3	8	"3 8"	22	"3 8 22"	-0.048	9
3	8	"3 8"	22	"3 8 22"	-0.053	10
3	8	"3 8"	22	"3 8 22"	-0.058	12
3	8	"3 8"	22	"3 8 22"	-0.063	17
3	8	"3 8"	22	"3 8 22"	-0.068	12
3	8	"3 8"	22	"3 8 22"	-0.073	14
3	8	"3 8"	22	"3 8 22"	-0.078	17
3	8	"3 8"	23	"3 8 23"	-0.003	3
3	8	"3 8"	23	"3 8 23"	-0.008	3
3	8	"3 8"	23	"3 8 23"	-0.013	3
3	8	"3 8"	23	"3 8 23"	-0.018	4
3	8	"3 8"	23	"3 8 23"	-0.023	6
3	8	"3 8"	23	"3 8 23"	-0.028	5
3	8	"3 8"	23	"3 8 23"	-0.033	7
3	8	"3 8"	23	"3 8 23"	-0.038	8
3	8	"3 8"	23	"3 8 23"	-0.043	8
3	8	"3 8"	23	"3 8 23"	-0.048	8
3	8	"3 8"	23	"3 8 23"	-0.053	12
3	8	"3 8"	23	"3 8 23"	-0.058	8
3	8	"3 8"	23	"3 8 23"	-0.063	7
3	8	"3 8"	23	"3 8 23"	-0.068	11
3	8	"3 8"	23	"3 8 23"	-0.073	12
3	8	"3 8"	23	"3 8 23"	-0.078	17
3	8	"3 8"	24	"3 8 24"	-0.003	3
3	8	"3 8"	24	"3 8 24"	-0.008	4
3	8	"3 8"	24	"3 8 24"	-0.013	4
3	8	"3 8"	24	"3 8 24"	-0.018	4
3	8	"3 8"	24	"3 8 24"	-0.023	7
3	8	"3 8"	24	"3 8 24"	-0.028	5
3	8	"3 8"	24	"3 8 24"	-0.033	8
3	8	"3 8"	24	"3 8 24"	-0.038	10
3	8	"3 8"	24	"3 8 24"	-0.043	6
3	8	"3 8"	24	"3 8 24"	-0.048	6
3	8	"3 8"	24	"3 8 24"	-0.053	8
3	8	"3 8"	24	"3 8 24"	-0.058	7
3	8	"3 8"	24	"3 8 24"	-0.063	11
3	8	"3 8"	24	"3 8 24"	-0.068	8
3	8	"3 8"	24	"3 8 24"	-0.073	12
3	8	"3 8"	24	"3 8 24"	-0.078	13
3	8	"3 8"	25	"3 8 25"	-0.003	3
3	8	"3 8"	25	"3 8 25"	-0.008	4
3	8	"3 8"	25	"3 8 25"	-0.013	4
3	8	"3 8"	25	"3 8 25"	-0.018	5
3	8	"3 8"	25	"3 8 25"	-0.023	6
3	8	"3 8"	25	"3 8 25"	-0.028	6
3	8	"3 8"	25	"3 8 25"	-0.033	6
3	8	"3 8"	25	"3 8 25"	-0.038	7
3	8	"3 8"	25	"3 8 25"	-0.043	6
3	8	"3 8"	25	"3 8 25"	-0.048	8
3	8	"3 8"	25	"3 8 25"	-0.053	8
3	8	"3 8"	25	"3 8 25"	-0.058	11
3	8	"3 8"	25	"3 8 25"	-0.063	7
3	8	"3 8"	25	"3 8 25"	-0.068	14
3	8	"3 8"	25	"3 8 25"	-0.073	12
3	8	"3 8"	25	"3 8 25"	-0.078	13
3	8	"3 8"	26	"3 8 26"	-0.003	3
3	8	"3 8"	26	"3 8 26"	-0.008	4
3	8	"3 8"	26	"3 8 26"	-0.013	4
3	8	"3 8"	26	"3 8 26"	-0.018	4
3	8	"3 8"	26	"3 8 26"	-0.023	5
3	8	"3 8"	26	"3 8 26"	-0.028	5
3	8	"3 8"	26	"3 8 26"	-0.033	10
3	8	"3 8"	26	"3 8 26"	-0.038	6
3	8	"3 8"	26	"3 8 26"	-0.043	4
3	8	"3 8"	26	"3 8 26"	-0.048	10
3	8	"3 8"	26	"3 8 26"	-0.053	13
3	8	"3 8"	26	"3 8 26"	-0.058	12
3	8	"3 8"	26	"3 8 26"	-0.063	11
3	8	"3 8"	26	"3 8 26"	-0.068	8
3	8	"3 8"	26	"3 8 26"	-0.073	16
3	8	"3 8"	26	"3 8 26"	-0.078	12
3	8	"3 8"	27	"3 8 27"	-0.003	3
3	8	"3 8"	27	"3 8 27"	-0.008	4
3	8	"3 8"	27	"3 8 27"	-0.013	4
3	8	"3 8"	27	"3 8 27"	-0.018	4
3	8	"3 8"	27	"3 8 27"	-0.023	6
3	8	"3 8"	27	"3 8 27"	-0.028	6
3	8	"3 8"	27	"3 8 27"	-0.033	6
3	8	"3 8"	27	"3 8 27"	-0.038	8
3	8	"3 8"	27	"3 8 27"	-0.043	6
3	8	"3 8"	27	"3 8 27"	-0.048	9
3	8	"3 8"	27	"3 8 27"	-0.053	9
3	8	"3 8"	27	"3 8 27"	-0.058	13
3	8	"3 8"	27	"3 8 27"	-0.063	7
3	8	"3 8"	27	"3 8 27"	-0.068	9
3	8	"3 8"	27	"3 8 27"	-0.073	10
3	8	"3 8"	27	"3 8 27"	-0.078	9
3	8	"3 8"	28	"3 8 28"	-0.003	3
3	8	"3 8"	28	"3 8 28"	-0.008	4
3	8	"3 8"	28	"3 8 28"	-0.013	5
3	8	"3 8"	28	"3 8 28"	-0.018	5
3	8	"3 8"	28	"3 8 28"	-0.023	5
3	8	"3 8"	28	"3 8 28"	-0.028	10
3	8	"3 8"	28	"3 8 28"	-0.033	9
3	8	"3 8"	28	"3 8 28"	-0.038	13
3	8	"3 8"	28	"3 8 28"	-0.043	9
3	8	"3 8"	28	"3 8 28"	-0.048	9
3	8	"3 8"	28	"3 8 28"	-0.053	13
3	8	"3 8"	28	"3 8 28"	-0.058	8
3	8	"3 8"	28	"3 8 28"	-0.063	11
3	8	"3 8"	28	"3 8 28"	-0.068	12
3	8	"3 8"	28	"3 8 28"	-0.073	14
3	8	"3 8"	28	"3 8 28"	-0.078	14
3	8	"3 8"	29	"3 8 29"	-0.003	3
3	8	"3 8"	29	"3 8 29"	-0.008	4
3	8	"3 8"	29	"3 8 29"	-0.013	4
3	8	"3 8"	29	"3 8 29"	-0.018	7
3	8	"3 8"	29	"3 8 29"	-0.023	6
3	8	"3 8"	29	"3 8 29"	-0.028	9
3	8	"3 8"	29	"3 8 29"	-0.033	10
3	8	"3 8"	29	"3 8 29"	-0.038	13
3	8	"3 8"	29	"3 8 29"	-0.043	10
3	8	"3 8"	29	"3 8 29"	-0.048	12
3	8	"3 8"	29	"3 8 29"	-0.053	11
3	8	"3 8"	29	"3 8 29"	-0.058	11
3	8	"3 8"	29	"3 8 29"	-0.063	11
3	8	"3 8"	29	"3 8 29"	-0.068	15
3	8	"3 8"	29	"3 8 29"	-0.073	14
3	8	"3 8"	29	"3 8 29"	-0.078	18
3	8	"3 8"	30	"3 8 30"	-0.003	3
3	8	"3 8"	30	"3 8 30"	-0.008	4
3	8	"3 8"	30	"3 8 30"	-0.013	4
3	8	"3 8"	30	"3 8 30"	-0.018	5
3	8	"3 8"	30	"3 8 30"	-0.023	5
3	8	"3 8"	30	"3 8 30"	-0.028	5
3	8	"3 8"	30	"3 8 30"	-0.033	6
3	8	"3 8"	30	"3 8 30"	-0.038	10
3	8	"3 8"	30	"3 8 30"	-0.043	11
3	8	"3 8"	30	"3 8 30"	-0.048	14
3	8	"3 8"	30	"3 8 30"	-0.053	10
3	8	"3 8"	30	"3 8 30"	-0.058	10
3	8	"3 8"	30	"3 8 30"	-0.063	10
3	8	"3 8"	30	"3 8 30"	-0.068	13
3	8	"3 8"	30	"3 8 30"	-0.073	20
3	8	"3 8"	30	"3 8 30"	-0.078	12
3	8	"3 8"	31	"3 8 31"	-0.003	3
3	8	"3 8"	31	"3 8 31"	-0.008	3
3	8	"3 8"	31	"3 8 31"	-0.013	4
3	8	"3 8"	31	"3 8 31"	-0.018	6
3	8	"3 8"	31	"3 8 31"	-0.023	5
3	8	"3 8"	31	"3 8 31"	-0.028	7
3	8	"3 8"	31	"3 8 31"	-0.033	8
3	8	"3 8"	31	"3 8 31"	-0.038	9
3	8	"3 8"	31	"3 8 31"	-0.043	7
3	8	"3 8"	31	"3 8 31"	-0.048	8
3	8	"3 8"	31	"3 8 31"	-0.053	9
3	8	"3 8"	31	"3 8 31"	-0.058	11
3	8	"3 8"	31	"3 8 31"	-0.063	11
3	8	"3 8"	31	"3 8 31"	-0.068	12
3	8	"3 8"	31	"3 8 31"	-0.073	12
3	8	"3 8"	31	"3 8 31"	-0.078	12
3	8	"3 8"	32	"3 8 32"	-0.003	3
3	8	"3 8"	32	"3 8 32"	-0.008	5
3	8	"3 8"	32	"3 8 32"	-0.013	4
3	8	"3 8"	32	"3 8 32"	-0.018	4
3	8	"3 8"	32	"3 8 32"	-0.023	6
3	8	"3 8"	32	"3 8 32"	-0.028	6
3	8	"3 8"	32	"3 8 32"	-0.033	6
3	8	"3 8"	32	"3 8 32"	-0.038	7
3	8	"3 8"	32	"3 8 32"	-0.043	10
3	8	"3 8"	32	"3 8 32"	-0.048	8
3	8	"3 8"	32	"3 8 32"	-0.053	12
3	8	"3 8"	32	"3 8 32"	-0.058	11
3	8	"3 8"	32	"3 8 32"	-0.063	11
3	8	"3 8"	32	"3 8 32"	-0.068	9
3	8	"3 8"	32	"3 8 32"	-0.073	14
3	8	"3 8"	32	"3 8 32"	-0.078	13
3	8	"3 8"	33	"3 8 33"	-0.003	3
3	8	"3 8"	33	"3 8 33"	-0.008	4
3	8	"3 8"	33	"3 8 33"	-0.013	3
3	8	"3 8"	33	"3 8 33"	-0.018	6
3	8	"3 8"	33	"3 8 33"	-0.023	7
3	8	"3 8"	33	"3 8 33"	-0.028	8
3	8	"3 8"	33	"3 8 33"	-0.033	9
3	8	"3 8"	33	"3 8 33"	-0.038	10
3	8	"3 8"	33	"3 8 33"	-0.043	7
3	8	"3 8"	33	"3 8 33"	-0.048	6
3	8	"3 8"	33	"3 8 33"	-0.053	14
3	8	"3 8"	33	"3 8 33"	-0.058	11
3	8	"3 8"	33	"3 8 33"	-0.063	9
3	8	"3 8"	33	"3 8 33"	-0.068	14
3	8	"3 8"	33	"3 8 33"	-0.073	10
3	8	"3 8"	33	"3 8 33"	-0.078	14
3	8	"3 8"	34	"3 8 34"	-0.003	3
3	8	"3 8"	34	"3 8 34"	-0.008	3
3	8	"3 8"	34	"3 8 34"	-0.013	3
3	8	"3 8"	34	"3 8 34"	-0.018	6
3	8	"3 8"	34	"3 8 34"	-0.023	5
3	8	"3 8"	34	"3 8 34"	-0.028	5
3	8	"3 8"	34	"3 8 34"	-0.033	5
3	8	"3 8"	34	"3 8 34"	-0.038	7
3	8	"3 8"	34	"3 8 34"	-0.043	7
3	8	"3 8"	34	"3 8 34"	-0.048	11
3	8	"3 8"	34	"3 8 34"	-0.053	7
3	8	"3 8"	34	"3 8 34"	-0.058	10
3	8	"3 8"	34	"3 8 34"	-0.063	12
3	8	"3 8"	34	"3 8 34"	-0.068	16
3	8	"3 8"	34	"3 8 34"	-0.073	10
3	8	"3 8"	34	"3 8 34"	-0.078	12
3	8	"3 8"	35	"3 8 35"	-0.003	3
3	8	"3 8"	35	"3 8 35"	-0.008	4
3	8	"3 8"	35	"3 8 35"	-0.013	4
3	8	"3 8"	35	"3 8 35"	-0.018	4
3	8	"3 8"	35	"3 8 35"	-0.023	7
3	8	"3 8"	35	"3 8 35"	-0.028	6
3	8	"3 8"	35	"3 8 35"	-0.033	7
3	8	"3 8"	35	"3 8 35"	-0.038	7
3	8	"3 8"	35	"3 8 35"	-0.043	9
3	8	"3 8"	35	"3 8 35"	-0.048	12
3	8	"3 8"	35	"3 8 35"	-0.053	10
3	8	"3 8"	35	"3 8 35"	-0.058	9
3	8	"3 8"	35	"3 8 35"	-0.063	15
3	8	"3 8"	35	"3 8 35"	-0.068	16
3	8	"3 8"	35	"3 8 35"	-0.073	13
3	8	"3 8"	35	"3 8 35"	-0.078	11
3	8	"3 8"	36	"3 8 36"	-0.003	3
3	8	"3 8"	36	"3 8 36"	-0.008	4
3	8	"3 8"	36	"3 8 36"	-0.013	6
3	8	"3 8"	36	"3 8 36"	-0.018	4
3	8	"3 8"	36	"3 8 36"	-0.023	5
3	8	"3 8"	36	"3 8 36"	-0.028	5
3	8	"3 8"	36	"3 8 36"	-0.033	8
3	8	"3 8"	36	"3 8 36"	-0.038	8
3	8	"3 8"	36	"3 8 36"	-0.043	9
3	8	"3 8"	36	"3 8 36"	-0.048	8
3	8	"3 8"	36	"3 8 36"	-0.053	12
3	8	"3 8"	36	"3 8 36"	-0.058	6
3	8	"3 8"	36	"3 8 36"	-0.063	13
3	8	"3 8"	36	"3 8 36"	-0.068	12
3	8	"3 8"	36	"3 8 36"	-0.073	13
3	8	"3 8"	36	"3 8 36"	-0.078	13
3	8	"3 8"	37	"3 8 37"	-0.003	3
3	8	"3 8"	37	"3 8 37"	-0.008	4
3	8	"3 8"	37	"3 8 37"	-0.013	4
3	8	"3 8"	37	"3 8 37"	-0.018	4
3	8	"3 8"	37	"3 8 37"	-0.023	4
3	8	"3 8"	37	"3 8 37"	-0.028	8
3	8	"3 8"	37	"3 8 37"	-0.033	7
3	8	"3 8"	37	"3 8 37"	-0.038	7
3	8	"3 8"	37	"3 8 37"	-0.043	11
3	8	"3 8"	37	"3 8 37"	-0.048	8
3	8	"3 8"	37	"3 8 37"	-0.053	10
3	8	"3 8"	37	"3 8 37"	-0.058	10
3	8	"3 8"	37	"3 8 37"	-0.063	8
3	8	"3 8"	37	"3 8 37"	-0.068	9
3	8	"3 8"	37	"3 8 37"	-0.073	14
3	8	"3 8"	37	"3 8 37"	-0.078	13
3	8	"3 8"	38	"3 8 38"	-0.003	3
3	8	"3 8"	38	"3 8 38"	-0.008	3
3	8	"3 8"	38	"3 8 38"	-0.013	5
3	8	"3 8"	38	"3 8 38"	-0.018	5
3	8	"3 8"	38	"3 8 38"	-0.023	6
3	8	"3 8"	38	"3 8 38"	-0.028	7
3	8	"3 8"	38	"3 8 38"	-0.033	11
3	8	"3 8"	38	"3 8 38"	-0.038	6
3	8	"3 8"	38	"3 8 38"	-0.043	9
3	8	"3 8"	38	"3 8 38"	-0.048	12
3	8	"3 8"	38	"3 8 38"	-0.053	10
3	8	"3 8"	38	"3 8 38"	-0.058	16
3	8	"3 8"	38	"3 8 38"	-0.063	12
3	8	"3 8"	38	"3 8 38"	-0.068	16
3	8	"3 8"	38	"3 8 38"	-0.073	13
3	8	"3 8"	38	"3 8 38"	-0.078	14
3	8	"3 8"	39	"3 8 39"	-0.003	3
3	8	"3 8"	39	"3 8 39"	-0.008	3
3	8	"3 8"	39	"3 8 39"	-0.013	5
3	8	"3 8"	39	"3 8 39"	-0.018	5
3	8	"3 8"	39	"3 8 39"	-0.023	7
3	8	"3 8"	39	"3 8 39"	-0.028	3
3	8	"3 8"	39	"3 8 39"	-0.033	10
3	8	"3 8"	39	"3 8 39"	-0.038	12
3	8	"3 8"	39	"3 8 39"	-0.043	7
3	8	"3 8"	39	"3 8 39"	-0.048	11
3	8	"3 8"	39	"3 8 39"	-0.053	10
3	8	"3 8"	39	"3 8 39"	-0.058	8
3	8	"3 8"	39	"3 8 39"	-0.063	14
3	8	"3 8"	39	"3 8 39"	-0.068	13
